"DateTime","SBILIFE","SBILIFE - PE"
"2025-04-22 04:00:00",1619,67.34
"2025-04-23 04:00:00",1615.5,67.19
"2025-04-24 04:00:00",1608.2,66.81
"2025-04-25 04:00:00",1695.1,70.42
"2025-04-28 04:00:00",1736.1,72.12
"2025-04-29 04:00:00",1730.1,71.88
"2025-04-30 04:00:00",1765.8,73.36
"2025-05-02 04:00:00",1764.7,73.31
"2025-05-05 04:00:00",1769.9,73.53
"2025-05-06 04:00:00",1726,71.7
"2025-05-07 04:00:00",1744.5,72.47
"2025-05-08 04:00:00",1731.5,71.93
"2025-05-09 04:00:00",1699.8,70.62
"2025-05-12 04:00:00",1751.5,72.76
"2025-05-13 04:00:00",1740,72.29
"2025-05-14 04:00:00",1755.2,72.92
"2025-05-15 04:00:00",1784.6,74.14
"2025-05-16 04:00:00",1773.4,73.67
"2025-05-19 04:00:00",1770,73.53
"2025-05-20 04:00:00",1757.8,73.03
"2025-05-21 04:00:00",1763.9,73.28
"2025-05-22 04:00:00",1759.3,73.09
"2025-05-23 04:00:00",1798.7,74.73
"2025-05-26 04:00:00",1801.6,74.85
"2025-05-27 04:00:00",1803.3,74.92
"2025-05-28 04:00:00",1807.4,75.09
"2025-05-29 04:00:00",1825,75.82
"2025-05-30 04:00:00",1812.2,75.29
"2025-06-02 04:00:00",1802.5,74.88
"2025-06-03 04:00:00",1775.3,73.75
"2025-06-04 04:00:00",1775.9,73.78
"2025-06-05 04:00:00",1774.8,73.73
"2025-06-06 04:00:00",1780.6,73.97
"2025-06-09 04:00:00",1790.8,74.4
"2025-06-10 04:00:00",1785.5,74.18
"2025-06-11 04:00:00",1799.3,74.75
"2025-06-12 04:00:00",1766,73.37
"2025-06-13 04:00:00",1755.2,72.92
"2025-06-16 04:00:00",1797.8,74.69
"2025-06-17 04:00:00",1800.2,74.79
"2025-06-18 04:00:00",1797.2,74.66
"2025-06-19 04:00:00",1789.4,74.34
"2025-06-20 04:00:00",1810.9,75.23
"2025-06-23 04:00:00",1818.6,75.55
"2025-06-24 04:00:00",1843,76.57
"2025-06-25 04:00:00",1842.7,76.55
"2025-06-26 04:00:00",1860.8,77.31
"2025-06-27 04:00:00",1850.6,76.88
"2025-06-30 04:00:00",1838.3,76.37
"2025-07-01 04:00:00",1862.5,77.38
"2025-07-02 04:00:00",1856.8,77.14
"2025-07-03 04:00:00",1810.2,75.2
"2025-07-04 04:00:00",1799.7,74.77
"2025-07-07 04:00:00",1808.3,75.12
"2025-07-08 04:00:00",1816.9,75.48
"2025-07-09 04:00:00",1814.9,75.4
"2025-07-10 04:00:00",1810.2,75.2
"2025-07-11 04:00:00",1835.2,76.24
"2025-07-14 04:00:00",1851.3,76.91
"2025-07-15 04:00:00",1824.8,75.81
"2025-07-16 04:00:00",1829.1,75.99
"2025-07-17 04:00:00",1802.8,74.9
"2025-07-18 04:00:00",1788.4,74.3
"2025-07-21 04:00:00",1804.7,74.97
"2025-07-22 04:00:00",1809,75.15
"2025-07-23 04:00:00",1809.5,75.17
"2025-07-24 04:00:00",1793.6,72.27
"2025-07-25 04:00:00",1832.1,73.82
"2025-07-28 04:00:00",1850.5,74.56
"2025-07-29 04:00:00",1833.4,73.88
"2025-07-30 04:00:00",1839.1,74.11
"2025-07-31 04:00:00",1840.7,74.17
"2025-08-01 04:00:00",1796.2,72.38
"2025-08-04 04:00:00",1831.5,73.8
"2025-08-05 04:00:00",1857,74.83
"2025-08-06 04:00:00",1854.3,74.72
"2025-08-07 04:00:00",1861.1,74.99
"2025-08-08 04:00:00",1833.6,73.88
"2025-08-11 04:00:00",1851,74.58
"2025-08-12 04:00:00",1838,74.06
"2025-08-13 04:00:00",1840.3,74.15
"2025-08-14 04:00:00",1840.6,74.17
"2025-08-18 04:00:00",1863,75.07
"2025-08-19 04:00:00",1854.1,74.71
"2025-08-20 04:00:00",1858.5,74.89
"2025-08-21 04:00:00",1877.3,75.64
"2025-08-22 04:00:00",1859,74.91
"2025-08-25 04:00:00",1846.8,74.42
"2025-08-26 04:00:00",1816.6,73.2
"2025-08-28 04:00:00",1816.8,73.21
"2025-08-29 04:00:00",1805.5,72.75
"2025-09-01 04:00:00",1809.8,72.92
"2025-09-02 04:00:00",1814.5,73.11
"2025-09-03 04:00:00",1810.7,72.96
"2025-09-04 04:00:00",1791.1,72.17
"2025-09-05 04:00:00",1805.3,72.74
"2025-09-08 04:00:00",1780.9,71.76
"2025-09-09 04:00:00",1805.7,72.76
"2025-09-10 04:00:00",1833.7,73.89
"2025-09-11 04:00:00",1814.2,73.1
"2025-09-12 04:00:00",1830.2,73.75
"2025-09-15 04:00:00",1822.2,73.42
"2025-09-16 04:00:00",1818.8,73.29
"2025-09-17 04:00:00",1804,72.69
"2025-09-18 04:00:00",1821.8,73.41
"2025-09-19 04:00:00",1841.7,74.21
"2025-09-22 04:00:00",1857.7,74.85
"2025-09-23 04:00:00",1819.4,73.31
"2025-09-24 04:00:00",1817.1,73.22
"2025-09-25 04:00:00",1809.8,72.92
"2025-09-26 04:00:00",1798.8,72.48
"2025-09-29 04:00:00",1788.7,72.07
"2025-09-30 04:00:00",1790.6,72.15
"2025-10-01 04:00:00",1801.1,72.57
"2025-10-03 04:00:00",1785.1,71.93
"2025-10-06 04:00:00",1770.9,71.36
"2025-10-07 04:00:00",1784.1,71.89
"2025-10-08 04:00:00",1772.9,71.44
"2025-10-09 04:00:00",1809.8,72.92
"2025-10-10 04:00:00",1810.4,72.95
"2025-10-13 04:00:00",1815.3,73.15
"2025-10-14 04:00:00",1816.2,73.18
"2025-10-15 04:00:00",1840.6,74.17
"2025-10-16 04:00:00",1835.7,73.97
"2025-10-17 04:00:00",1844.1,74.31
"2025-10-20 04:00:00",1839.7,74.13
"2025-10-21 04:00:00",1841,74.18
"2025-10-23 04:00:00",1852.7,74.65
"2025-10-24 04:00:00",1839.8,75.19
"2025-10-27 04:00:00",1903.1,77.77
"2025-10-28 04:00:00",1936.8,79.15
"2025-10-29 04:00:00",1970.4,80.52
"2025-10-30 04:00:00",1968.4,80.44
"2025-10-31 04:00:00",1955.7,79.92
"2025-11-03 04:00:00",1969.6,80.49
"2025-11-04 04:00:00",1971.5,80.57
"2025-11-06 04:00:00",1970.8,80.54
"2025-11-07 04:00:00",1998.9,81.69
"2025-11-10 04:00:00",1989.3,81.3
"2025-11-11 04:00:00",1997.3,81.62
"2025-11-12 04:00:00",1999.9
