"DateTime","SBILIFE","SBILIFE - PB"
"2017-10-03 04:00:00",707.55,12.88
"2017-10-04 04:00:00",703.65,12.75
"2017-10-05 04:00:00",694.55,12.73
"2017-10-06 04:00:00",696.75,12.73
"2017-10-09 04:00:00",698.65,12.8
"2017-10-10 04:00:00",700,12.64
"2017-10-11 04:00:00",689.9,12.57
"2017-10-12 04:00:00",687.7,12.68
"2017-10-13 04:00:00",689.7,12.68
"2017-10-16 04:00:00",670.1,12.31
"2017-10-17 04:00:00",673.05,12.26
"2017-10-18 04:00:00",668.4,12.26
"2017-10-23 04:00:00",665.8,12.29
"2017-10-24 04:00:00",665.85,12.26
"2017-10-25 04:00:00",669.9,12.2
"2017-10-26 04:00:00",666.85,12.16
"2017-10-27 04:00:00",662.2,12.16
"2017-10-30 04:00:00",655,12.05
"2017-10-31 04:00:00",662.1,11.81
"2017-11-01 04:00:00",647.05,11.81
"2017-11-02 04:00:00",642.75,11.8
"2017-11-03 04:00:00",642.25,11.8
"2017-11-06 04:00:00",656.75,11.78
"2017-11-07 04:00:00",642.35,11.59
"2017-11-08 04:00:00",631.6,12.08
"2017-11-09 04:00:00",657.95,12.37
"2017-11-10 04:00:00",676.55,12.37
"2017-11-13 04:00:00",665,12.1
"2017-11-14 04:00:00",660,11.9
"2017-11-15 04:00:00",649.35,11.91
"2017-11-16 04:00:00",649.9,12.05
"2017-11-17 04:00:00",659.55,12.05
"2017-11-20 04:00:00",661.45,12.64
"2017-11-21 04:00:00",687.45,12.72
"2017-11-22 04:00:00",693.15,12.24
"2017-11-23 04:00:00",666.3,12.02
"2017-11-24 04:00:00",655.7,12.02
"2017-11-27 04:00:00",653.7,12
"2017-11-28 04:00:00",653.45,12.06
"2017-11-29 04:00:00",656.2,12.03
"2017-11-30 04:00:00",654.9,12.04
"2017-12-01 04:00:00",655.9,12.04
"2017-12-04 04:00:00",661.75,12.09
"2017-12-05 04:00:00",659.1,12.02
"2017-12-06 04:00:00",656.1,12.24
"2017-12-07 04:00:00",668.4,12.54
"2017-12-08 04:00:00",685.7,12.54
"2017-12-11 04:00:00",674.75,12.39
"2017-12-12 04:00:00",676.05,12.51
"2017-12-13 04:00:00",675.35,12.48
"2017-12-14 04:00:00",679.9,12.66
"2017-12-15 04:00:00",689,12.66
"2017-12-18 04:00:00",692.15,12.79
"2017-12-19 04:00:00",697.3,12.75
"2017-12-20 04:00:00",697.15,12.84
"2017-12-21 04:00:00",701.8,12.89
"2017-12-22 04:00:00",702.85,12.89
"2017-12-26 04:00:00",701.7,12.84
"2017-12-27 04:00:00",700.45,12.75
"2017-12-28 04:00:00",698.9,12.76
"2017-12-29 04:00:00",695.35,12.76
"2018-01-01 04:00:00",699.5,12.53
"2018-01-02 04:00:00",685.1,12.74
"2018-01-03 04:00:00",690.5,12.84
"2018-01-04 04:00:00",701.6,12.86
"2018-01-05 04:00:00",701.95,12.86
"2018-01-08 04:00:00",704.15,13.06
"2018-01-09 04:00:00",717.25,13.02
"2018-01-10 04:00:00",711.6,12.87
"2018-01-11 04:00:00",703.8,12.87
"2018-01-12 04:00:00",701.75,12.87
"2018-01-15 04:00:00",716.75,12.86
"2018-01-16 04:00:00",700.85,12.92
"2018-01-17 04:00:00",705.25,12.93
"2018-01-18 04:00:00",707.8,13.01
"2018-01-19 04:00:00",711.5,13.01
"2018-01-22 04:00:00",714.65,13.13
"2018-01-23 04:00:00",716.9,12.85
"2018-01-24 04:00:00",702.6,12.53
"2018-01-25 04:00:00",682.05,12.53
"2018-01-29 04:00:00",681.85,12.25
"2018-01-30 04:00:00",667.9,12.11
"2018-01-31 04:00:00",660.65,12.99
"2018-02-01 04:00:00",708.7,13.03
"2018-02-02 04:00:00",718.3,13.03
"2018-02-05 04:00:00",695.05,12.7
"2018-02-06 04:00:00",695.25,13.1
"2018-02-07 04:00:00",713.7,13.1
"2018-02-08 04:00:00",715,13.03
"2018-02-09 04:00:00",709.9,13.03
"2018-02-12 04:00:00",685.8,12.59
"2018-02-14 04:00:00",682.25,12.53
"2018-02-15 04:00:00",682.4,12.7
"2018-02-16 04:00:00",689.25,12.7
"2018-02-19 04:00:00",685.25,12.36
"2018-02-20 04:00:00",674.65,12.39
"2018-02-21 04:00:00",675.5,12.21
"2018-02-22 04:00:00",666.2,12.38
"2018-02-23 04:00:00",675.7,12.38
"2018-02-26 04:00:00",682.2,12.65
"2018-02-27 04:00:00",689.45,12.7
"2018-02-28 04:00:00",694.5,12.65
"2018-03-01 04:00:00",690,12.65
"2018-03-05 04:00:00",672.55,11.96
"2018-03-06 04:00:00",655.05,11.99
"2018-03-07 04:00:00",652.6,11.91
"2018-03-08 04:00:00",653.3,12.29
"2018-03-09 04:00:00",670.3,12.29
"2018-03-12 04:00:00",678.55,12.49
"2018-03-13 04:00:00",677.5,12.38
"2018-03-14 04:00:00",674.15,12.41
"2018-03-15 04:00:00",675,12.34
"2018-03-16 04:00:00",668.45,12.34
"2018-03-19 04:00:00",674.1,12.63
"2018-03-20 04:00:00",686.6,12.38
"2018-03-21 04:00:00",672.9,12.27
"2018-03-22 04:00:00",664.9,12.18
"2018-03-23 04:00:00",664.5,12.18
"2018-03-26 04:00:00",663.1,12.26
"2018-03-27 04:00:00",672.95,12.49
"2018-03-28 04:00:00",678.25,12.49
"2018-04-02 04:00:00",683.9,12.48
"2018-04-03 04:00:00",680,12.42
"2018-04-04 04:00:00",679.95,12.38
"2018-04-05 04:00:00",675,12.47
"2018-04-06 04:00:00",679.65,12.47
"2018-04-09 04:00:00",678.7,12.76
"2018-04-10 04:00:00",695.7,13.18
"2018-04-11 04:00:00",719,13.12
"2018-04-12 04:00:00",719.05,13.16
"2018-04-13 04:00:00",711.65,13.16
"2018-04-16 04:00:00",708.9,13.21
"2018-04-17 04:00:00",721.4,13.28
"2018-04-18 04:00:00",721.35,13.27
"2018-04-19 04:00:00",722.9,13.15
"2018-04-20 04:00:00",716.15,13.15
"2018-04-23 04:00:00",716.95,13.81
"2018-04-24 04:00:00",746,14.06
"2018-04-25 04:00:00",766.1,13.81
"2018-04-26 04:00:00",762.8,11.59
"2018-04-27 04:00:00",758.85,11.59
"2018-04-30 04:00:00",743.1,11.38
"2018-05-02 04:00:00",746.55,11.07
"2018-05-03 04:00:00",732,10.76
"2018-05-04 04:00:00",702.1,10.76
"2018-05-07 04:00:00",703.6,10.79
"2018-05-08 04:00:00",702.45,10.83
"2018-05-09 04:00:00",699.95,11
"2018-05-10 04:00:00",713.75,10.71
"2018-05-11 04:00:00",698.3,10.71
"2018-05-14 04:00:00",691.15,10.43
"2018-05-15 04:00:00",678.9,10.26
"2018-05-16 04:00:00",667.65,10.29
"2018-05-17 04:00:00",669.7,10.24
"2018-05-18 04:00:00",665.2,10.24
"2018-05-21 04:00:00",655.2,10.17
"2018-05-22 04:00:00",659.95,10.37
"2018-05-23 04:00:00",679.05,10.36
"2018-05-24 04:00:00",678.3,10.5
"2018-05-25 04:00:00",683.85,10.5
"2018-05-28 04:00:00",685.35,10.67
"2018-05-29 04:00:00",695.3,10.64
"2018-05-30 04:00:00",694.3,10.58
"2018-05-31 04:00:00",689.8,10.36
"2018-06-01 04:00:00",676,10.36
"2018-06-04 04:00:00",660.05,10.27
"2018-06-05 04:00:00",665,10.47
"2018-06-06 04:00:00",683.1,10.63
"2018-06-07 04:00:00",692,10.63
"2018-06-08 04:00:00",692.35,10.63
"2018-06-11 04:00:00",712.5,11.06
"2018-06-12 04:00:00",719.9,10.77
"2018-06-13 04:00:00",702.25,10.58
"2018-06-14 04:00:00",689.9,10.36
"2018-06-15 04:00:00",671.8,10.36
"2018-06-18 04:00:00",671.85,10.35
"2018-06-19 04:00:00",673.45,10.39
"2018-06-20 04:00:00",676.2,10.37
"2018-06-21 04:00:00",675.45,10.52
"2018-06-22 04:00:00",685.2,10.52
"2018-06-25 04:00:00",689.75,10.47
"2018-06-26 04:00:00",684.7,10.43
"2018-06-27 04:00:00",677.75,10.35
"2018-06-28 04:00:00",666.4,10.37
"2018-06-29 04:00:00",674.35,10.37
"2018-07-02 04:00:00",669.4,10.31
"2018-07-03 04:00:00",,10.19
"2018-07-04 04:00:00",664.05,10.19
"2018-07-05 04:00:00",665.1,10.25
"2018-07-06 04:00:00",668.05,10.25
"2018-07-09 04:00:00",664.85,10.15
"2018-07-10 04:00:00",661.35,10.18
"2018-07-11 04:00:00",662.1,10.2
"2018-07-12 04:00:00",664.7,10.15
"2018-07-13 04:00:00",661.05,10.15
"2018-07-16 04:00:00",656.2,10.23
"2018-07-17 04:00:00",664.55,10.04
"2018-07-18 04:00:00",649.2,9.7
"2018-07-19 04:00:00",633.75,9.76
"2018-07-20 04:00:00",633.05,9.76
"2018-07-23 04:00:00",652.75,9.98
"2018-07-24 04:00:00",654.65,10.15
"2018-07-25 04:00:00",659.75,10.29
"2018-07-26 04:00:00",673.2,10.67
"2018-07-27 04:00:00",694.05,10.67
"2018-07-30 04:00:00",689.35,10.59
"2018-07-31 04:00:00",686,10.59
"2018-08-01 04:00:00",695.35,10.67
"2018-08-02 04:00:00",695.2,10.58
"2018-08-03 04:00:00",689.8,10.58
"2018-08-06 04:00:00",686.6,10.54
"2018-08-07 04:00:00",686.1,10.37
"2018-08-08 04:00:00",677.2,10.33
"2018-08-09 04:00:00",673.4,10
"2018-08-10 04:00:00",649.9,10
"2018-08-13 04:00:00",653.7,10.12
"2018-08-14 04:00:00",658.85,10.12
"2018-08-16 04:00:00",648.55,10.06
"2018-08-17 04:00:00",654.95,10.06
"2018-08-20 04:00:00",672.55,10.29
"2018-08-21 04:00:00",670.1,10.29
"2018-08-23 04:00:00",670.05,10.14
"2018-08-24 04:00:00",660.85,10.14
"2018-08-27 04:00:00",660.4,10.11
"2018-08-28 04:00:00",658.25,10.26
"2018-08-29 04:00:00",669.3,10.17
"2018-08-30 04:00:00",664.2,10.37
"2018-08-31 04:00:00",672.4,10.37
"2018-09-03 04:00:00",666.95,10.24
"2018-09-04 04:00:00",664.85,10.32
"2018-09-05 04:00:00",669.4,10.44
"2018-09-06 04:00:00",679.05,10.52
"2018-09-07 04:00:00",676.1,10.52
"2018-09-10 04:00:00",676,10.34
"2018-09-11 04:00:00",676.6,10.29
"2018-09-12 04:00:00",673.3,10.29
"2018-09-14 04:00:00",670.05,10.29
"2018-09-17 04:00:00",642.65,9.53
"2018-09-18 04:00:00",623,9.38
"2018-09-19 04:00:00",612.45,9.38
"2018-09-21 04:00:00",613.35,9.4
"2018-09-24 04:00:00",586.9,8.72
"2018-09-25 04:00:00",566.05,8.85
"2018-09-26 04:00:00",577.25,8.45
"2018-09-27 04:00:00",551.8,7.88
"2018-09-28 04:00:00",511.6,7.88
"2018-10-01 04:00:00",521.35,8.02
"2018-10-03 04:00:00",542.05,8.6
"2018-10-04 04:00:00",565.4,8.31
"2018-10-05 04:00:00",558.3,8.31
"2018-10-08 04:00:00",549.45,8.29
"2018-10-09 04:00:00",540.3,8.76
"2018-10-10 04:00:00",561.05,8.32
"2018-10-11 04:00:00",540.85,8.48
"2018-10-12 04:00:00",552.5,8.48
"2018-10-15 04:00:00",538.7,8.41
"2018-10-16 04:00:00",546.6,8.63
"2018-10-17 04:00:00",559.95,8.63
"2018-10-19 04:00:00",564.15,8.65
"2018-10-22 04:00:00",557.85,8.98
"2018-10-23 04:00:00",579.45,8.66
"2018-10-24 04:00:00",563.75,8.74
"2018-10-25 04:00:00",563.4,8.83
"2018-10-26 04:00:00",570.4,8.83
"2018-10-29 04:00:00",578.9,8.58
"2018-10-30 04:00:00",558.9,8.68
"2018-10-31 04:00:00",560.4,8.68
"2018-11-01 04:00:00",563.8,8.62
"2018-11-02 04:00:00",563.3,8.62
"2018-11-05 04:00:00",577.9,8.91
"2018-11-06 04:00:00",579.65,8.89
"2018-11-07 04:00:00",577.75,8.89
"2018-11-09 04:00:00",574.85,8.78
"2018-11-12 04:00:00",575.05,8.79
"2018-11-13 04:00:00",572.15,8.95
"2018-11-14 04:00:00",583,8.94
"2018-11-15 04:00:00",579.05,8.86
"2018-11-16 04:00:00",577.3,8.86
"2018-11-19 04:00:00",568.75,8.68
"2018-11-20 04:00:00",565.55,8.59
"2018-11-21 04:00:00",560.2,8.76
"2018-11-22 04:00:00",572.7,8.76
"2018-11-26 04:00:00",568.2,8.73
"2018-11-27 04:00:00",570.5,8.76
"2018-11-28 04:00:00",568.95,8.75
"2018-11-29 04:00:00",571.65,8.75
"2018-11-30 04:00:00",571.4,8.75
"2018-12-03 04:00:00",569.35,8.8
"2018-12-04 04:00:00",569.85,8.82
"2018-12-05 04:00:00",572.8,8.75
"2018-12-06 04:00:00",567.8,8.63
"2018-12-07 04:00:00",562.55,8.63
"2018-12-10 04:00:00",562.45,8.62
"2018-12-11 04:00:00",562.65,8.77
"2018-12-12 04:00:00",570.25,8.83
"2018-12-13 04:00:00",571,8.7
"2018-12-14 04:00:00",567,8.7
"2018-12-17 04:00:00",589.8,9.01
"2018-12-18 04:00:00",587.6,8.92
"2018-12-19 04:00:00",583.05,9.11
"2018-12-20 04:00:00",592.45,8.88
"2018-12-21 04:00:00",597.5,8.88
"2018-12-24 04:00:00",579.45,8.86
"2018-12-26 04:00:00",574.85,9.14
"2018-12-27 04:00:00",590.6,9.18
"2018-12-28 04:00:00",598.8,9.18
"2018-12-31 04:00:00",597.85,9.14
"2019-01-01 04:00:00",598.85,9.25
"2019-01-02 04:00:00",601.7,9.26
"2019-01-03 04:00:00",600.05,9.22
"2019-01-04 04:00:00",602.85,9.22
"2019-01-07 04:00:00",602.45,9.41
"2019-01-08 04:00:00",612.5,9.95
"2019-01-09 04:00:00",642.95,9.73
"2019-01-10 04:00:00",634.75,9.88
"2019-01-11 04:00:00",638.5,9.88
"2019-01-14 04:00:00",620.1,9.56
"2019-01-15 04:00:00",623.9,9.56
"2019-01-16 04:00:00",621.4,9.64
"2019-01-17 04:00:00",623.35,9.45
"2019-01-18 04:00:00",620.2,9.45
"2019-01-21 04:00:00",617.65,9.52
"2019-01-22 04:00:00",619.9,9.48
"2019-01-23 04:00:00",620,9.49
"2019-01-24 04:00:00",618.25,9.46
"2019-01-25 04:00:00",619.6,9.46
"2019-01-28 04:00:00",599.25,9.35
"2019-01-29 04:00:00",606.1,9.21
"2019-01-30 04:00:00",599.95,9.14
"2019-01-31 04:00:00",595,9.14
"2019-02-01 04:00:00",590.95,9.06
"2019-02-04 04:00:00",589.75,8.94
"2019-02-05 04:00:00",584,8.91
"2019-02-06 04:00:00",579.4,8.85
"2019-02-07 04:00:00",577.25,8.88
"2019-02-08 04:00:00",577.55,8.88
"2019-02-11 04:00:00",566.85,8.82
"2019-02-12 04:00:00",574.7,8.75
"2019-02-13 04:00:00",569.85,8.8
"2019-02-14 04:00:00",568.55,8.77
"2019-02-15 04:00:00",568.85,8.77
"2019-02-18 04:00:00",567.45,8.62
"2019-02-19 04:00:00",562.45,8.6
"2019-02-20 04:00:00",561.6,8.6
"2019-02-21 04:00:00",561.9,8.6
"2019-02-22 04:00:00",559.85,8.6
"2019-02-25 04:00:00",561,8.6
"2019-02-26 04:00:00",559.4,8.59
"2019-02-27 04:00:00",563.3,8.65
"2019-02-28 04:00:00",578.55,8.92
"2019-03-01 04:00:00",607.9,9.21
"2019-03-05 04:00:00",607.75,9.31
"2019-03-06 04:00:00",607.95,9.3
"2019-03-07 04:00:00",592.1,9.07
"2019-03-08 04:00:00",587.15,9.01
"2019-03-11 04:00:00",622.45,9.54
"2019-03-12 04:00:00",622.9,9.55
"2019-03-13 04:00:00",615.35,9.43
"2019-03-14 04:00:00",614.9,9.42
"2019-03-15 04:00:00",615.05,9.48
"2019-03-18 04:00:00",610.8,9.41
"2019-03-19 04:00:00",611.9,9.32
"2019-03-20 04:00:00",612.85,9.42
"2019-03-22 04:00:00",615.5,9.49
"2019-03-25 04:00:00",611.05,9.41
"2019-03-26 04:00:00",609.6,9.33
"2019-03-27 04:00:00",618.7,9.53
"2019-03-28 04:00:00",616.2,9.46
"2019-03-29 04:00:00",583.4,8.95
"2019-04-01 04:00:00",598.2,9.21
"2019-04-02 04:00:00",601.15,9.22
"2019-04-03 04:00:00",601.95,9.22
"2019-04-04 04:00:00",594.7,9.14
"2019-04-05 04:00:00",612.1,9.38
"2019-04-08 04:00:00",619.8,9.52
"2019-04-09 04:00:00",618.2,9.54
"2019-04-10 04:00:00",621.35,9.51
"2019-04-11 04:00:00",624.95,9.59
"2019-04-12 04:00:00",625.2,9.6
"2019-04-15 04:00:00",623.35,9.6
"2019-04-16 04:00:00",617.7,9.46
"2019-04-18 04:00:00",614.9,9.46
"2019-04-22 04:00:00",616.3,9.41
"2019-04-23 04:00:00",600.2,9.22
"2019-04-24 04:00:00",610.3,9.36
"2019-04-25 04:00:00",614.35,9.44
"2019-04-26 04:00:00",637.25,8.38
"2019-04-30 04:00:00",639.85,8.47
"2019-05-02 04:00:00",650.5,8.6
"2019-05-03 04:00:00",664.15,8.8
"2019-05-06 04:00:00",660,8.68
"2019-05-07 04:00:00",662.1,8.76
"2019-05-08 04:00:00",650.55,8.61
"2019-05-09 04:00:00",652.25,8.68
"2019-05-10 04:00:00",642.05,8.5
"2019-05-13 04:00:00",620,8.2
"2019-05-14 04:00:00",615.6,8.15
"2019-05-15 04:00:00",628.85,8.4
"2019-05-16 04:00:00",630.95,8.36
"2019-05-17 04:00:00",629.75,8.29
"2019-05-20 04:00:00",645.7,8.54
"2019-05-21 04:00:00",659.7,8.73
"2019-05-22 04:00:00",659.65,8.7
"2019-05-23 04:00:00",671.4,8.91
"2019-05-24 04:00:00",686,9.07
"2019-05-27 04:00:00",698.9,9.25
"2019-05-28 04:00:00",698.75,9.25
"2019-05-29 04:00:00",680,9
"2019-05-30 04:00:00",679.9,9.01
"2019-05-31 04:00:00",694.25,9.21
"2019-06-03 04:00:00",695.6,9.18
"2019-06-04 04:00:00",698.4,9.25
"2019-06-06 04:00:00",696.35,9.25
"2019-06-07 04:00:00",698.45,9.25
"2019-06-10 04:00:00",699.1,9.25
"2019-06-11 04:00:00",701,9.26
"2019-06-12 04:00:00",699.95,9.26
"2019-06-13 04:00:00",699.35,9.26
"2019-06-14 04:00:00",699.55,9.26
"2019-06-17 04:00:00",700,9.26
"2019-06-18 04:00:00",704.05,9.31
"2019-06-19 04:00:00",696.3,9.13
"2019-06-20 04:00:00",698.45,9.25
"2019-06-21 04:00:00",699.95,9.23
"2019-06-24 04:00:00",710.6,9.4
"2019-06-25 04:00:00",674.35,9
"2019-06-26 04:00:00",717.45,9.47
"2019-06-27 04:00:00",726.95,9.71
"2019-06-28 04:00:00",723.7,9.58
"2019-07-01 04:00:00",735.9,9.74
"2019-07-02 04:00:00",749.8,9.92
"2019-07-03 04:00:00",756.9,10.02
"2019-07-04 04:00:00",757.4,10.02
"2019-07-05 04:00:00",753.55,9.97
"2019-07-08 04:00:00",759.2,10.05
"2019-07-09 04:00:00",759,10.04
"2019-07-10 04:00:00",741.95,9.82
"2019-07-11 04:00:00",754.1,9.98
"2019-07-12 04:00:00",780.7,10.33
"2019-07-15 04:00:00",783.55,10.37
"2019-07-16 04:00:00",775.85,10.27
"2019-07-17 04:00:00",765.25,10.13
"2019-07-18 04:00:00",740.85,9.8
"2019-07-19 04:00:00",744.85,9.86
"2019-07-22 04:00:00",762.15,10.09
"2019-07-23 04:00:00",775.95,10.27
"2019-07-24 04:00:00",772.5,10.22
"2019-07-25 04:00:00",797.4,10.55
"2019-07-26 04:00:00",795.1,10.52
"2019-07-29 04:00:00",797.35,10.55
"2019-07-30 04:00:00",797.4,10.55
"2019-07-31 04:00:00",797.55,10.55
"2019-08-01 04:00:00",777,10.28
"2019-08-02 04:00:00",791.65,10.48
"2019-08-05 04:00:00",790.4,10.46
"2019-08-06 04:00:00",787.2,10.42
"2019-08-07 04:00:00",786.55,10.41
"2019-08-08 04:00:00",812.9,10.76
"2019-08-09 04:00:00",801.7,10.61
"2019-08-13 04:00:00",771.25,10.21
"2019-08-14 04:00:00",812.15,10.75
"2019-08-16 04:00:00",835.35,11.05
"2019-08-19 04:00:00",849.9,11.25
"2019-08-20 04:00:00",853.85,11.3
"2019-08-21 04:00:00",829.45,10.98
"2019-08-22 04:00:00",815.2,10.79
"2019-08-23 04:00:00",821.25,10.87
"2019-08-26 04:00:00",827.1,10.94
"2019-08-27 04:00:00",834.25,11.04
"2019-08-28 04:00:00",828.45,10.96
"2019-08-29 04:00:00",835.1,11.05
"2019-08-30 04:00:00",838.7,11.1
"2019-09-03 04:00:00",811.2,10.73
"2019-09-04 04:00:00",826.4,10.94
"2019-09-05 04:00:00",831.25,11
"2019-09-06 04:00:00",835.55,11.06
"2019-09-09 04:00:00",806.8,10.68
"2019-09-11 04:00:00",799.65,10.58
"2019-09-12 04:00:00",792.85,10.49
"2019-09-13 04:00:00",798.3,10.56
"2019-09-16 04:00:00",796.45,10.54
"2019-09-17 04:00:00",798.2,10.56
"2019-09-18 04:00:00",802.95,10.63
"2019-09-19 04:00:00",801.85,10.61
"2019-09-20 04:00:00",816.15,10.8
"2019-09-23 04:00:00",791.7,10.8
"2019-09-24 04:00:00",795.15,10.8
"2019-09-25 04:00:00",796.55,10.54
"2019-09-26 04:00:00",816.4,10.8
"2019-09-27 04:00:00",842.5,11.15
"2019-09-30 04:00:00",846.4,11.2
"2019-10-01 04:00:00",827.65,10.95
"2019-10-03 04:00:00",830.65,10.99
"2019-10-04 04:00:00",824.25,10.91
"2019-10-07 04:00:00",827.9,10.96
"2019-10-09 04:00:00",837.25,11.08
"2019-10-10 04:00:00",827.2,10.95
"2019-10-11 04:00:00",839.6,11.11
"2019-10-14 04:00:00",828.7,10.97
"2019-10-15 04:00:00",838.05,11.09
"2019-10-16 04:00:00",877.35,11.61
"2019-10-17 04:00:00",902.9,11.95
"2019-10-18 04:00:00",925.95,12.25
"2019-10-22 04:00:00",989.15,13.09
"2019-10-23 04:00:00",985.95,13.05
"2019-10-24 04:00:00",969.65,12.83
"2019-10-25 04:00:00",982.15,13
"2019-10-29 04:00:00",1014.35,13.42
"2019-10-30 04:00:00",999.8,13.23
"2019-10-31 04:00:00",991.5,13.12
"2019-11-01 04:00:00",997.5,13.2
"2019-11-04 04:00:00",998.7,13.22
"2019-11-05 04:00:00",969.8,12.83
"2019-11-06 04:00:00",968.95,12.82
"2019-11-07 04:00:00",986.45,13.05
"2019-11-08 04:00:00",982.2,13
"2019-11-11 04:00:00",969.95,12.84
"2019-11-13 04:00:00",988.15,13.08
"2019-11-14 04:00:00",999.9,13.23
"2019-11-15 04:00:00",1002.85,13.27
"2019-11-18 04:00:00",1000.05,13.23
"2019-11-19 04:00:00",936.55,12.39
"2019-11-20 04:00:00",939.7,12.44
"2019-11-21 04:00:00",929.6,12.3
"2019-11-22 04:00:00",942.65,12.47
"2019-11-25 04:00:00",951.6,12.59
"2019-11-26 04:00:00",958.95,12.69
"2019-11-27 04:00:00",948.2,12.55
"2019-11-28 04:00:00",971.15,12.85
"2019-11-29 04:00:00",960.05,12.7
"2019-12-02 04:00:00",943.85,12.49
"2019-12-03 04:00:00",963.4,12.75
"2019-12-04 04:00:00",972.25,12.87
"2019-12-05 04:00:00",966.4,12.79
"2019-12-06 04:00:00",964.2,12.76
"2019-12-09 04:00:00",942,12.47
"2019-12-10 04:00:00",949.85,12.57
"2019-12-11 04:00:00",966.55,12.79
"2019-12-12 04:00:00",960.4,12.71
"2019-12-13 04:00:00",974.9,12.9
"2019-12-16 04:00:00",969.55,12.83
"2019-12-17 04:00:00",972.55,12.87
"2019-12-18 04:00:00",964.75,12.77
"2019-12-19 04:00:00",969.75,12.83
"2019-12-20 04:00:00",992.75,13.14
"2019-12-23 04:00:00",996.8,13.19
"2019-12-24 04:00:00",994.75,13.16
"2019-12-26 04:00:00",991,13.11
"2019-12-27 04:00:00",988.65,13.08
"2019-12-30 04:00:00",976.35,12.92
"2019-12-31 04:00:00",961.6,12.72
"2020-01-01 04:00:00",976.4,12.92
"2020-01-02 04:00:00",969.35,12.83
"2020-01-03 04:00:00",975.1,12.9
"2020-01-06 04:00:00",983.1,13.01
"2020-01-07 04:00:00",984.9,13.03
"2020-01-08 04:00:00",987.75,13.07
"2020-01-09 04:00:00",988.5,13.08
"2020-01-10 04:00:00",989,13.09
"2020-01-13 04:00:00",989.85,13.1
"2020-01-14 04:00:00",987.8,13.07
"2020-01-15 04:00:00",998.15,13.21
"2020-01-16 04:00:00",999.9,13.23
"2020-01-17 04:00:00",996.35,13.18
"2020-01-20 04:00:00",981.5,12.99
"2020-01-21 04:00:00",972.75,12.87
"2020-01-22 04:00:00",981.7,12.99
"2020-01-23 04:00:00",985.95,13.05
"2020-01-24 04:00:00",999.8,13.23
"2020-01-27 04:00:00",992.15,13.13
