"DateTime","HDFCLIFE","HDFCLIFE - PB"
"2017-11-16 04:00:00",,19.32
"2017-11-17 04:00:00",344.6,19.32
"2017-11-20 04:00:00",355.35,21.73
"2017-11-21 04:00:00",385.3,22.13
"2017-11-22 04:00:00",395.2,21.09
"2017-11-23 04:00:00",374.85,20.81
"2017-11-24 04:00:00",370.7,20.81
"2017-11-27 04:00:00",380.35,21.46
"2017-11-28 04:00:00",382.2,21.33
"2017-11-29 04:00:00",377.8,20.89
"2017-11-30 04:00:00",371.5,20.95
"2017-12-01 04:00:00",372.75,20.95
"2017-12-04 04:00:00",362.8,20.34
"2017-12-05 04:00:00",362.35,20.79
"2017-12-06 04:00:00",368.35,21.78
"2017-12-07 04:00:00",388.3,21.79
"2017-12-08 04:00:00",389.3,21.79
"2017-12-11 04:00:00",380.8,21.7
"2017-12-12 04:00:00",383.8,21.34
"2017-12-13 04:00:00",380.8,21.62
"2017-12-14 04:00:00",384.3,21.41
"2017-12-15 04:00:00",381.4,21.41
"2017-12-18 04:00:00",377.45,21.11
"2017-12-19 04:00:00",374.9,21.2
"2017-12-20 04:00:00",375.15,21.06
"2017-12-21 04:00:00",376.05,21.02
"2017-12-22 04:00:00",374.55,21.02
"2017-12-26 04:00:00",376.55,21.06
"2017-12-27 04:00:00",374.85,21.29
"2017-12-28 04:00:00",377.95,21.62
"2017-12-29 04:00:00",386,21.62
"2018-01-01 04:00:00",389.65,22.28
"2018-01-02 04:00:00",395.5,21.66
"2018-01-03 04:00:00",385.65,22.44
"2018-01-04 04:00:00",399,22.84
"2018-01-05 04:00:00",407,22.84
"2018-01-08 04:00:00",422.1,24.47
"2018-01-09 04:00:00",435.5,24.1
"2018-01-10 04:00:00",429.25,25.14
"2018-01-11 04:00:00",446.7,25.51
"2018-01-12 04:00:00",455.95,25.51
"2018-01-15 04:00:00",474.85,27.28
"2018-01-16 04:00:00",482.65,26.94
"2018-01-17 04:00:00",478.4,27.45
"2018-01-18 04:00:00",485.05,27.02
"2018-01-19 04:00:00",481.5,27.02
"2018-01-22 04:00:00",470.2,25.63
"2018-01-23 04:00:00",458.55,25.53
"2018-01-24 04:00:00",455.25,25.13
"2018-01-25 04:00:00",448.5,25.13
"2018-01-29 04:00:00",445.35,23.49
"2018-01-30 04:00:00",421.85,23.97
"2018-01-31 04:00:00",427,25.22
"2018-02-01 04:00:00",448.25,24.91
"2018-02-02 04:00:00",442.4,24.91
"2018-02-05 04:00:00",441.7,24.65
"2018-02-06 04:00:00",438.8,24.33
"2018-02-07 04:00:00",433.45,24.8
"2018-02-08 04:00:00",441.5,24.6
"2018-02-09 04:00:00",439.55,24.6
"2018-02-12 04:00:00",441.75,24.61
"2018-02-14 04:00:00",431.9,24.31
"2018-02-15 04:00:00",432,24.21
"2018-02-16 04:00:00",431.45,24.21
"2018-02-19 04:00:00",435.9,24.48
"2018-02-20 04:00:00",434.5,25.28
"2018-02-21 04:00:00",449.6,25.22
"2018-02-22 04:00:00",450.8,26.4
"2018-02-23 04:00:00",468.85,26.4
"2018-02-26 04:00:00",468.3,26.4
"2018-02-27 04:00:00",469,25.89
"2018-02-28 04:00:00",461.2,25.31
"2018-03-01 04:00:00",450.95,25.31
"2018-03-05 04:00:00",452.9,25.05
"2018-03-06 04:00:00",447.35,24.51
"2018-03-07 04:00:00",437.55,24.15
"2018-03-08 04:00:00",430.55,23.84
"2018-03-09 04:00:00",425.55,23.84
"2018-03-12 04:00:00",430.4,24.94
"2018-03-13 04:00:00",441.95,24.99
"2018-03-14 04:00:00",445.25,25.22
"2018-03-15 04:00:00",448.6,24.86
"2018-03-16 04:00:00",443.3,24.86
"2018-03-19 04:00:00",425.9,23.76
"2018-03-20 04:00:00",422.85,23.76
"2018-03-21 04:00:00",422.5,23.94
"2018-03-22 04:00:00",427.5,23.98
"2018-03-23 04:00:00",429.15,23.98
"2018-03-26 04:00:00",437.55,25.23
"2018-03-27 04:00:00",448.65,25.45
"2018-03-28 04:00:00",454.45,25.45
"2018-04-02 04:00:00",482.65,27.68
"2018-04-03 04:00:00",493.6,27.94
"2018-04-04 04:00:00",495.85,27.97
"2018-04-05 04:00:00",497.95,27.88
"2018-04-06 04:00:00",496.35,27.88
"2018-04-09 04:00:00",492,28.35
"2018-04-10 04:00:00",503.55,27.97
"2018-04-11 04:00:00",499.75,28.01
"2018-04-12 04:00:00",499.6,28.03
"2018-04-13 04:00:00",499.8,28.03
"2018-04-16 04:00:00",494.75,27.65
"2018-04-17 04:00:00",491.3,27.59
"2018-04-18 04:00:00",493.15,22.75
"2018-04-19 04:00:00",503.5,22.45
"2018-04-20 04:00:00",495.65,22.45
"2018-04-23 04:00:00",493.6,22.57
"2018-04-24 04:00:00",499.55,23.2
"2018-04-25 04:00:00",510.6,24.26
"2018-04-26 04:00:00",533.05,23.52
"2018-04-27 04:00:00",519.15,23.52
"2018-04-30 04:00:00",518.05,23.57
"2018-05-02 04:00:00",509.95,22.53
"2018-05-03 04:00:00",496,22.57
"2018-05-04 04:00:00",500.35,22.57
"2018-05-07 04:00:00",499.9,23.27
"2018-05-08 04:00:00",509.95,23.35
"2018-05-09 04:00:00",514.75,23.6
"2018-05-10 04:00:00",517.65,23.79
"2018-05-11 04:00:00",523.3,23.79
"2018-05-14 04:00:00",540,23.06
"2018-05-15 04:00:00",506.5,22.58
"2018-05-16 04:00:00",497.55,22.37
"2018-05-17 04:00:00",494.3,22.5
"2018-05-18 04:00:00",493.95,22.5
"2018-05-21 04:00:00",489.65,21.83
"2018-05-22 04:00:00",481.6,21.63
"2018-05-23 04:00:00",476.35,21.61
"2018-05-24 04:00:00",475.05,21.86
"2018-05-25 04:00:00",481.5,21.86
"2018-05-28 04:00:00",491.25,22.48
"2018-05-29 04:00:00",494.25,22.89
"2018-05-30 04:00:00",501.2,22.16
"2018-05-31 04:00:00",491.15,22.25
"2018-06-01 04:00:00",488.85,22.25
"2018-06-04 04:00:00",473.85,21.04
"2018-06-05 04:00:00",464.35,21.27
"2018-06-06 04:00:00",467.2,21.39
"2018-06-07 04:00:00",470.55,21.43
"2018-06-08 04:00:00",472.15,21.43
"2018-06-11 04:00:00",485.85,22.89
"2018-06-12 04:00:00",503.2,22.28
"2018-06-13 04:00:00",491.25,21.93
"2018-06-14 04:00:00",481.5,21.27
"2018-06-15 04:00:00",469.75,21.27
"2018-06-18 04:00:00",479.2,21.57
"2018-06-19 04:00:00",474.75,21.56
"2018-06-20 04:00:00",473.4,21.48
"2018-06-21 04:00:00",472.4,21.39
"2018-06-22 04:00:00",471.4,21.39
"2018-06-25 04:00:00",467.2,21.21
"2018-06-26 04:00:00",467.8,21.33
"2018-06-27 04:00:00",468.7,20.89
"2018-06-28 04:00:00",460.75,20.67
"2018-06-29 04:00:00",456.15,20.67
"2018-07-02 04:00:00",458.35,20.8
"2018-07-03 04:00:00",,20.88
"2018-07-04 04:00:00",460,20.95
"2018-07-05 04:00:00",461.75,21.37
"2018-07-06 04:00:00",468.7,21.37
"2018-07-09 04:00:00",474.6,21.56
"2018-07-10 04:00:00",475.7,21.29
"2018-07-11 04:00:00",468.9,21.73
"2018-07-12 04:00:00",479.1,21.44
"2018-07-13 04:00:00",471.55,21.44
"2018-07-16 04:00:00",459.85,21.02
"2018-07-17 04:00:00",464.5,21.44
"2018-07-18 04:00:00",473.9,21.42
"2018-07-19 04:00:00",471,22.3
"2018-07-20 04:00:00",489.6,22.3
"2018-07-23 04:00:00",482.95,21.83
"2018-07-24 04:00:00",480.15,22.48
"2018-07-25 04:00:00",494.35,22.21
"2018-07-26 04:00:00",489.4,23.06
"2018-07-27 04:00:00",508.4,23.06
"2018-07-30 04:00:00",495.2,22.84
"2018-07-31 04:00:00",502.7,22.84
"2018-08-01 04:00:00",495.75,22.33
"2018-08-02 04:00:00",493.1,22.16
"2018-08-03 04:00:00",486.4,22.16
"2018-08-06 04:00:00",485.4,21.67
"2018-08-07 04:00:00",478.1,21.25
"2018-08-08 04:00:00",468,21.14
"2018-08-09 04:00:00",465.95,21.12
"2018-08-10 04:00:00",464.9,21.12
"2018-08-13 04:00:00",464.1,21.24
"2018-08-14 04:00:00",468.1,21.24
"2018-08-16 04:00:00",461.2,20.9
"2018-08-17 04:00:00",461.3,20.9
"2018-08-20 04:00:00",462.45,20.98
"2018-08-21 04:00:00",462.3,20.98
"2018-08-23 04:00:00",467.2,20.98
"2018-08-24 04:00:00",462.15,20.98
"2018-08-27 04:00:00",460.8,20.92
"2018-08-28 04:00:00",461.45,21.29
"2018-08-29 04:00:00",466.25,21.15
"2018-08-30 04:00:00",466.65,20.95
"2018-08-31 04:00:00",461.75,20.95
"2018-09-03 04:00:00",460.15,20.6
"2018-09-04 04:00:00",452.9,20.98
"2018-09-05 04:00:00",455.4,20.57
"2018-09-06 04:00:00",453.8,20.63
"2018-09-07 04:00:00",451.35,20.63
"2018-09-10 04:00:00",450.1,20.2
"2018-09-11 04:00:00",445.95,19.71
"2018-09-12 04:00:00",436.6,19.71
"2018-09-14 04:00:00",425.55,19.37
"2018-09-17 04:00:00",412.95,18.6
"2018-09-18 04:00:00",410.65,18.19
"2018-09-19 04:00:00",400.1,18.19
"2018-09-21 04:00:00",388.25,17.66
"2018-09-24 04:00:00",369.1,17.79
"2018-09-25 04:00:00",390,18.37
"2018-09-26 04:00:00",403.6,18.68
"2018-09-27 04:00:00",404.05,17.78
"2018-09-28 04:00:00",391.6,17.78
"2018-10-01 04:00:00",388.35,17.53
"2018-10-03 04:00:00",379.65,16.88
"2018-10-04 04:00:00",372.3,16.66
"2018-10-05 04:00:00",366.9,16.66
"2018-10-08 04:00:00",369.15,16.38
"2018-10-09 04:00:00",361.35,16.82
"2018-10-10 04:00:00",369.75,16.57
"2018-10-11 04:00:00",365.75,16.98
"2018-10-12 04:00:00",373.25,16.98
"2018-10-15 04:00:00",368.85,17.17
"2018-10-16 04:00:00",376.25,16.96
"2018-10-17 04:00:00",371.4,16.96
"2018-10-19 04:00:00",369.7,16.8
"2018-10-22 04:00:00",365.7,16.35
"2018-10-23 04:00:00",359.95,16.52
"2018-10-24 04:00:00",364.75,16.36
"2018-10-25 04:00:00",359.85,16.44
"2018-10-26 04:00:00",359.8,16.44
"2018-10-29 04:00:00",366.2,16.8
"2018-10-30 04:00:00",369.8,16.98
"2018-10-31 04:00:00",372.3,16.98
"2018-11-01 04:00:00",372.5,17.59
"2018-11-02 04:00:00",386.6,17.59
"2018-11-05 04:00:00",399.15,17.92
"2018-11-06 04:00:00",397.65,18.29
"2018-11-07 04:00:00",403.6,18.29
"2018-11-09 04:00:00",401.35,18.12
"2018-11-12 04:00:00",397.75,18.16
"2018-11-13 04:00:00",398.55,18.22
"2018-11-14 04:00:00",401.45,18.05
"2018-11-15 04:00:00",397.8,17.8
"2018-11-16 04:00:00",393.4,17.8
"2018-11-19 04:00:00",384,17.5
"2018-11-20 04:00:00",387.05,17.73
"2018-11-21 04:00:00",390.2,17.89
"2018-11-22 04:00:00",393.3,17.89
"2018-11-26 04:00:00",396.15,17.87
"2018-11-27 04:00:00",392.95,17.83
"2018-11-28 04:00:00",394.75,17.87
"2018-11-29 04:00:00",392.7,18.02
"2018-11-30 04:00:00",396.7,18.02
"2018-12-03 04:00:00",398.65,18.04
"2018-12-04 04:00:00",398.7,17.96
"2018-12-05 04:00:00",396.6,18.03
"2018-12-06 04:00:00",396.45,17.77
"2018-12-07 04:00:00",392.55,17.77
"2018-12-10 04:00:00",385.3,17.44
"2018-12-11 04:00:00",384.75,17.85
"2018-12-12 04:00:00",393.3,17.57
"2018-12-13 04:00:00",387.2,17.89
"2018-12-14 04:00:00",394.1,17.89
"2018-12-17 04:00:00",393.2,17.78
"2018-12-18 04:00:00",392.5,17.58
"2018-12-19 04:00:00",387.55,17.57
"2018-12-20 04:00:00",387.2,17.49
"2018-12-21 04:00:00",385.2,17.49
"2018-12-24 04:00:00",385.1,17.48
"2018-12-26 04:00:00",384.8,17.71
"2018-12-27 04:00:00",390.6,17.53
"2018-12-28 04:00:00",387.35,17.53
"2018-12-31 04:00:00",387.15,17.56
"2019-01-01 04:00:00",386.4,17.78
"2019-01-02 04:00:00",391.15,17.75
"2019-01-03 04:00:00",391.3,17.91
"2019-01-04 04:00:00",393.5,17.91
"2019-01-07 04:00:00",393.05,17.89
"2019-01-08 04:00:00",394.7,17.92
"2019-01-09 04:00:00",396,18.43
"2019-01-10 04:00:00",406.7,18.44
"2019-01-11 04:00:00",406.6,18.44
"2019-01-14 04:00:00",392.05,17.49
"2019-01-15 04:00:00",387.5,17.6
"2019-01-16 04:00:00",387.5,17.8
"2019-01-17 04:00:00",390.85,17.45
"2019-01-18 04:00:00",383.7,17.45
"2019-01-21 04:00:00",383.85,17.43
"2019-01-22 04:00:00",383.85,16.89
"2019-01-23 04:00:00",373.35,16.43
"2019-01-24 04:00:00",361.2,16.35
"2019-01-25 04:00:00",359.4,16.35
"2019-01-28 04:00:00",367.3,16.4
"2019-01-29 04:00:00",360.3,16.82
"2019-01-30 04:00:00",370.4,16.89
"2019-01-31 04:00:00",371.6,16.89
"2019-02-01 04:00:00",375.45,17.04
"2019-02-04 04:00:00",376.2,17.12
"2019-02-05 04:00:00",376.25,16.8
"2019-02-06 04:00:00",369.6,16.73
"2019-02-07 04:00:00",368.4,16.57
"2019-02-08 04:00:00",365.05,16.57
"2019-02-11 04:00:00",356.6,16.12
"2019-02-12 04:00:00",353.35,16.31
"2019-02-13 04:00:00",359.25,16.42
"2019-02-14 04:00:00",359.5,16.39
"2019-02-15 04:00:00",358.5,16.39
"2019-02-18 04:00:00",350.6,15.76
"2019-02-19 04:00:00",346.8,15.72
"2019-02-20 04:00:00",346.3,16.24
"2019-02-21 04:00:00",356.85,16.45
"2019-02-22 04:00:00",362.5,16.45
"2019-02-25 04:00:00",354.6,16.1
"2019-02-26 04:00:00",353.7,16.05
"2019-02-27 04:00:00",350.05,15.88
"2019-02-28 04:00:00",352.25,15.96
"2019-03-01 04:00:00",362.95,16.47
"2019-03-05 04:00:00",376.3,17.09
"2019-03-06 04:00:00",390.05,17.74
"2019-03-07 04:00:00",391.1,17.73
"2019-03-08 04:00:00",391.7,17.76
"2019-03-11 04:00:00",390.5,17.71
"2019-03-12 04:00:00",371.55,16.82
"2019-03-13 04:00:00",366.15,16.61
"2019-03-14 04:00:00",366.6,16.63
"2019-03-15 04:00:00",370.1,16.84
"2019-03-18 04:00:00",367.45,16.69
"2019-03-19 04:00:00",364.15,16.48
"2019-03-20 04:00:00",363.95,16.5
"2019-03-22 04:00:00",363.05,16.47
"2019-03-25 04:00:00",359.25,16.31
"2019-03-26 04:00:00",369.55,16.74
"2019-03-27 04:00:00",371.7,16.85
"2019-03-28 04:00:00",371.55,16.81
"2019-03-29 04:00:00",378.5,17.16
"2019-04-01 04:00:00",383.85,17.38
"2019-04-02 04:00:00",380.25,17.26
"2019-04-03 04:00:00",384.65,17.46
"2019-04-04 04:00:00",378.3,17.23
"2019-04-05 04:00:00",386.2,17.55
"2019-04-08 04:00:00",385.4,17.55
"2019-04-09 04:00:00",381.75,17.3
"2019-04-10 04:00:00",377.05,17.15
"2019-04-11 04:00:00",394.1,17.92
"2019-04-12 04:00:00",405.35,18.4
"2019-04-15 04:00:00",405.45,18.38
"2019-04-16 04:00:00",408.55,18.48
"2019-04-18 04:00:00",406.35,18.45
"2019-04-22 04:00:00",397.25,18.04
"2019-04-23 04:00:00",397.8,18.07
"2019-04-24 04:00:00",400,18.17
"2019-04-25 04:00:00",399.1,18.09
"2019-04-26 04:00:00",399.65,15.21
"2019-04-30 04:00:00",404.55,15.46
"2019-05-02 04:00:00",417.2,15.9
